Pendel 1 in Ruhe
Pendel 2 ausgelenkt
187.734 0.070 4.860
187.759 0.350 4.690
187.784 0.455 4.641
187.809 0.805 4.423
187.834 1.085 4.155
187.859 1.330 4.034
187.884 1.365 3.864
187.909 1.470 3.596
187.934 1.470 3.426
187.959 1.540 3.135
187.984 1.645 2.867
188.009 1.645 2.527
188.034 1.645 2.211
188.059 1.505 1.968
188.084 1.295 1.798
188.109 1.225 1.482
188.134 1.120 1.166
188.159 0.840 0.972
188.184 0.595 0.778
188.209 0.350 0.559
188.234 -0.070 0.389
188.259 -0.245 0.121
188.284 -0.490 -0.024
188.309 -0.840 -0.170
188.334 -1.225 -0.316
188.359 -1.645 -0.316
188.384 -2.065 -0.340
188.409 -2.590 -0.316
188.434 -2.625 -0.535
188.459 -3.010 -0.413
188.484 -3.395 -0.364
188.509 -3.675 -0.389
188.534 -3.955 -0.292
188.559 -4.060 -0.267
188.584 -4.270 -0.146
188.609 -4.725 0.024
188.634 -4.655 0.097
188.659 -4.900 0.340
188.684 -5.145 0.559
188.709 -5.005 0.632
188.734 -5.250 0.899
188.759 -5.075 1.021
188.784 -5.145 1.215
188.809 -4.900 1.385
188.834 -4.900 1.652
188.859 -4.830 1.847
188.884 -4.585 2.041
188.909 -4.410 2.187
188.934 -4.130 2.381
188.959 -3.815 2.479
188.984 -3.325 2.503
189.009 -2.905 2.624
189.034 -2.625 2.722
189.059 -2.485 2.965
189.084 -1.890 2.940
189.109 -1.645 3.135
189.134 -1.190 3.086
189.159 -0.840 3.256
189.184 -0.455 3.208
189.209 -0.105 3.280
189.234 0.245 3.256
189.259 0.665 3.159
189.284 1.155 3.110
189.309 1.225 3.208
189.334 1.645 3.110
189.359 1.960 3.037
189.384 1.960 3.110
189.409 2.030 3.037
189.434 2.205 3.013
189.459 2.205 2.965
189.484 2.450 2.746
189.509 2.275 2.770
189.534 2.380 2.624
189.559 2.065 2.624
189.584 2.065 2.430
189.609 1.750 2.381
189.634 1.505 2.357
189.659 1.295 2.308
189.684 1.085 2.114
189.709 0.875 2.017
189.734 0.315 2.041
189.759 -0.105 2.017
189.784 -0.385 1.847
189.809 -0.735 1.823
189.834 -1.120 1.677
189.859 -1.435 1.604
189.884 -2.065 1.604
189.909 -2.275 1.458
189.934 -2.765 1.409
189.959 -3.045 1.337
189.984 -3.605 1.409
190.009 -3.920 1.361
190.034 -4.130 1.239
190.059 -4.340 1.118
190.084 -4.585 1.118
190.109 -4.935 1.069
190.134 -5.075 1.021
190.159 -5.355 1.093
190.184 -5.530 1.045
190.209 -5.600 1.069
190.234 -5.565 0.972
190.259 -5.390 0.850
190.284 -5.320 0.826
190.309 -5.180 0.802
190.334 -4.970 0.680
190.359 -5.075 0.826
190.384 -4.725 0.802
190.409 -4.375 0.729
190.434 -4.025 0.705
190.459 -3.850 0.850
190.484 -3.430 0.753
190.509 -3.255 0.778
190.534 -2.975 0.899
190.559 -2.590 0.972
190.584 -1.995 0.923
190.609 -1.540 0.899
190.634 -1.085 0.948
190.659 -0.945 1.215
190.684 -0.490 1.264
190.709 -0.175 1.434
190.734 0.280 1.434
190.759 0.525 1.555
190.784 0.875 1.628
190.809 1.295 1.750
190.834 1.505 1.895
190.859 1.645 2.090
190.884 1.855 2.187
190.909 1.785 2.430
190.934 2.135 2.527
190.959 1.995 2.673
190.984 2.030 2.819
191.009 2.030 3.013
191.034 1.925 3.159
191.059 1.960 3.183
191.084 1.715 3.402
191.109 1.505 3.475
191.134 1.575 3.426
191.159 1.295 3.548
191.184 1.050 3.596
191.209 0.490 3.742
191.234 0.175 3.839
191.259 0.070 3.766
191.284 -0.210 3.718
191.309 -0.630 3.742
191.334 -1.155 3.791
191.359 -1.435 3.645
191.384 -1.645 3.499
191.409 -2.170 3.426
191.434 -2.625 3.378
191.459 -3.010 3.256
191.484 -3.150 3.037
191.509 -3.605 2.940
191.534 -3.570 2.624
191.559 -3.850 2.406
191.584 -4.200 2.284
191.609 -4.270 1.993
191.634 -4.305 1.677
191.659 -4.690 1.652
191.684 -4.725 1.409
191.709 -4.725 0.996
191.734 -4.900 0.875
191.759 -4.655 0.583
191.784 -4.725 0.413
191.809 -4.620 0.243
191.834 -4.550 0.000
191.859 -4.305 -0.267
191.884 -4.200 -0.364
191.909 -3.955 -0.535
191.934 -3.675 -0.656
191.959 -3.395 -0.778
191.984 -3.255 -0.778
192.009 -2.905 -0.875
192.034 -2.800 -0.850
192.059 -2.380 -0.923
192.084 -2.170 -0.850
192.109 -1.785 -0.729
192.134 -1.540 -0.680
192.159 -1.225 -0.535
192.184 -1.050 -0.340
192.209 -0.630 -0.267
192.234 -0.210 -0.146
192.259 -0.000 0.097
192.284 -0.035 0.486
192.309 0.315 0.656
192.334 0.385 1.021
192.359 0.525 1.361
192.384 0.595 1.677
192.409 0.910 1.920
192.434 0.945 2.187
192.459 1.120 2.454
192.484 1.190 2.794
192.509 1.085 3.159
192.534 0.910 3.523
192.559 0.945 3.742
192.584 0.910 4.034
192.609 0.560 4.374
192.634 0.700 4.423
192.659 0.560 4.593
192.692 0.210 4.884
192.732 0.035 4.981
192.757 -0.315 5.176
192.782 -0.490 5.200
192.807 -0.665 5.176
192.832 -0.910 5.200
192.857 -1.015 5.103
192.882 -1.225 4.957
192.907 -1.645 4.933
192.932 -1.925 4.739
192.957 -2.240 4.593
192.982 -2.170 4.228
193.007 -2.485 4.107
193.032 -2.485 3.669
193.057 -2.520 3.280
193.082 -2.940 3.135
193.107 -3.115 2.746
193.132 -3.115 2.308
193.157 -3.325 2.041
193.182 -3.255 1.531
193.207 -3.290 1.166
193.232 -3.325 0.826
193.257 -3.430 0.510
193.282 -3.395 0.146
193.307 -3.360 -0.243
193.332 -3.185 -0.656
193.357 -3.220 -0.875
193.382 -3.220 -1.045
193.407 -2.905 -1.337
193.432 -2.870 -1.652
193.457 -2.870 -1.774
193.482 -2.590 -1.944
193.507 -2.660 -1.920
193.532 -2.660 -1.920
193.557 -2.310 -2.065
193.582 -2.100 -2.017
193.607 -2.170 -1.798
193.632 -1.890 -1.774
193.657 -1.960 -1.555
193.682 -1.575 -1.507
193.707 -1.645 -1.166
193.732 -1.365 -0.948
193.757 -1.295 -0.656
193.782 -1.120 -0.413
193.807 -0.980 -0.024
193.832 -1.120 0.462
193.857 -0.945 0.850
193.882 -1.015 1.239
193.907 -0.910 1.652
193.932 -0.875 2.017
193.957 -0.875 2.527
193.982 -0.840 2.916
194.007 -0.840 3.305
194.032 -0.630 3.645
194.057 -0.525 3.961
194.082 -0.630 4.350
194.107 -0.770 4.739
194.132 -0.700 4.957
194.157 -0.735 5.224
194.182 -0.770 5.419
194.207 -0.665 5.492
194.232 -0.560 5.589
194.257 -0.525 5.735
194.282 -0.805 5.905
194.307 -0.770 5.832
194.332 -0.805 5.832
194.357 -0.945 5.808
194.382 -0.945 5.662
194.407 -1.120 5.565
194.432 -0.875 5.224
194.457 -1.155 5.103
194.482 -1.155 4.787
194.507 -1.050 4.398
194.532 -1.225 4.204
194.557 -1.330 3.888
194.582 -1.295 3.378
194.607 -1.225 2.940
194.632 -1.190 2.527
194.657 -1.505 2.211
194.682 -1.540 1.725
194.707 -1.400 1.215
194.732 -1.470 0.802
194.757 -1.645 0.535
194.782 -1.785 0.146
194.807 -1.610 -0.340
194.832 -1.855 -0.607
194.857 -2.030 -0.826
194.882 -1.960 -1.118
194.907 -1.855 -1.507
194.932 -2.100 -1.652
194.957 -2.135 -1.847
194.982 -2.275 -1.920
195.007 -2.100 -2.114
195.032 -2.205 -2.236
195.057 -2.485 -2.090
195.082 -2.310 -2.236
195.107 -2.485 -2.017
195.132 -2.590 -1.895
195.157 -2.730 -1.652
195.182 -2.765 -1.482
195.207 -2.695 -1.264
195.232 -2.835 -0.972
195.257 -2.660 -0.826
195.282 -2.835 -0.389
195.307 -2.905 0.024
195.332 -2.975 0.389
195.357 -2.905 0.802
195.382 -2.800 1.191
195.407 -2.835 1.579
195.432 -2.730 1.968
195.457 -2.485 2.236
195.482 -2.555 2.770
195.507 -2.310 3.037
195.532 -2.240 3.378
195.557 -2.135 3.694
195.582 -1.925 3.961
195.607 -1.960 4.374
195.632 -1.680 4.617
195.657 -1.820 4.957
195.682 -1.645 5.152
195.707 -1.610 5.370
195.732 -1.190 5.346
195.757 -0.945 5.419
195.782 -0.805 5.395
195.807 -0.805 5.540
195.832 -0.700 5.613
195.857 -0.350 5.443
195.882 -0.315 5.395
195.907 -0.175 5.176
195.932 0.035 4.933
195.957 -0.105 4.811
195.982 0.140 4.544
196.007 0.350 4.204
196.032 0.455 3.937
196.057 0.560 3.572
196.082 0.385 3.353
196.107 0.350 3.110
196.132 0.490 2.600
196.157 0.315 2.333
196.182 0.175 1.968
196.207 0.350 1.531
196.232 0.315 1.118
196.257 -0.035 0.875
196.282 -0.315 0.607
196.307 -0.210 0.243
196.332 -0.280 -0.121
196.357 -0.490 -0.340
196.382 -0.700 -0.656
196.407 -1.190 -0.656
196.432 -1.400 -0.826
196.457 -1.715 -0.948
196.482 -1.890 -1.069
196.507 -1.995 -1.337
196.532 -2.170 -1.361
196.557 -2.415 -1.409
196.582 -2.730 -1.264
196.607 -2.870 -1.288
196.632 -3.045 -1.239
196.657 -3.325 -1.069
196.682 -3.640 -0.850
196.707 -3.640 -0.753
196.732 -3.745 -0.607
196.757 -3.815 -0.389
196.782 -4.060 -0.073
196.807 -4.270 0.219
196.832 -4.165 0.486
196.857 -4.165 0.632
196.882 -4.165 0.972
196.907 -4.235 1.361
196.932 -4.200 1.701
196.957 -4.130 1.968
196.982 -4.060 2.260
197.007 -3.990 2.551
197.032 -3.815 2.819
197.057 -3.430 2.940
197.082 -3.290 3.208
197.107 -2.940 3.426
197.132 -2.660 3.596
197.157 -2.450 3.791
197.182 -2.135 3.839
197.207 -1.890 4.058
197.232 -1.400 4.082
197.257 -1.120 4.204
197.282 -0.980 4.325
197.307 -0.665 4.350
197.332 -0.210 4.252
197.357 -0.105 4.277
197.382 0.420 4.131
197.407 0.665 4.034
197.432 0.910 3.864
197.457 0.980 3.888
197.482 1.050 3.815
197.507 1.155 3.718
197.532 1.470 3.475
197.557 1.575 3.256
197.582 1.540 3.208
197.607 1.470 2.989
197.632 1.470 2.770
197.657 1.645 2.527
197.682 1.610 2.236
197.707 1.400 2.138
197.732 1.330 1.798
197.757 0.980 1.774
197.782 0.980 1.458
197.807 0.595 1.409
197.832 0.490 1.093
197.857 0.070 1.045
197.882 -0.035 0.778
197.907 -0.560 0.826
197.932 -0.840 0.607
197.957 -1.365 0.583
197.982 -1.505 0.364
198.007 -1.785 0.292
198.032 -2.345 0.292
198.057 -2.660 0.316
198.082 -3.080 0.267
198.107 -3.185 0.170
198.132 -3.500 0.194
198.157 -3.955 0.292
198.182 -4.235 0.413
198.207 -4.655 0.462
198.232 -4.550 0.292
198.257 -4.585 0.413
198.282 -4.865 0.535
198.307 -5.040 0.656
198.332 -4.935 0.656
198.357 -5.040 0.802
198.382 -5.145 1.045
198.407 -5.005 1.069
198.432 -4.935 1.118
198.457 -5.005 1.385
198.482 -4.620 1.337
198.507 -4.340 1.385
198.532 -4.375 1.652
198.557 -4.095 1.725
198.582 -3.850 1.871
198.607 -3.255 1.871
198.632 -3.255 2.090
198.657 -2.730 2.114
198.722 -2.100 2.381
